customer_id,full_name,birth_year,region,segment,annual_income,tenure_months,vulnerability_flag,data_classification
C000861,Synthetic Customer 0861,1989,Munster,Mass Market,124811.83,49,0,SYNTHETIC
C000862,Synthetic Customer 0862,1971,Dublin,Mass Market,39609.78,105,0,SYNTHETIC
C000863,Synthetic Customer 0863,1958,Dublin,Affluent,30079.56,135,0,SYNTHETIC
C000864,Synthetic Customer 0864,1951,Connacht,Mass Market,48940.14,99,0,SYNTHETIC
C000865,Synthetic Customer 0865,1958,Ulster (ROI),Mass Market,32059.04,179,1,SYNTHETIC
C000866,Synthetic Customer 0866,1979,Dublin,Mass Market,34758.1,42,0,SYNTHETIC
C000867,Synthetic Customer 0867,1958,Dublin,Mass Market,68603.31,126,0,SYNTHETIC
C000868,Synthetic Customer 0868,1981,Dublin,Mass Market,49144.67,169,0,SYNTHETIC
C000869,Synthetic Customer 0869,1981,Leinster,Mass Market,51833.78,227,0,SYNTHETIC
C000870,Synthetic Customer 0870,1981,Dublin,Emerging Affluent,29787.94,46,0,SYNTHETIC
C000871,Synthetic Customer 0871,2002,Dublin,Mass Market,29787.6,125,1,SYNTHETIC
C000872,Synthetic Customer 0872,1977,Dublin,Mass Market,59127.21,54,0,SYNTHETIC
C000873,Synthetic Customer 0873,1961,Ulster (ROI),Mass Market,39082.07,205,0,SYNTHETIC
C000874,Synthetic Customer 0874,1959,Dublin,Mass Market,34841.24,15,0,SYNTHETIC
C000875,Synthetic Customer 0875,1952,Munster,Emerging Affluent,47824.2,94,0,SYNTHETIC
C000876,Synthetic Customer 0876,1987,Leinster,Emerging Affluent,45402.97,215,1,SYNTHETIC
C000877,Synthetic Customer 0877,1993,Connacht,Emerging Affluent,41997.19,236,1,SYNTHETIC
C000878,Synthetic Customer 0878,1970,Connacht,Affluent,42060.94,5,1,SYNTHETIC
C000879,Synthetic Customer 0879,1977,Munster,Mass Market,70957.73,157,0,SYNTHETIC
C000880,Synthetic Customer 0880,1975,Dublin,Mass Market,22000,228,0,SYNTHETIC
C000881,Synthetic Customer 0881,1987,Leinster,Mass Market,66859.22,176,0,SYNTHETIC
C000882,Synthetic Customer 0882,1956,Dublin,Mass Market,62278.8,196,0,SYNTHETIC
C000883,Synthetic Customer 0883,1960,Connacht,Emerging Affluent,62626.23,197,0,SYNTHETIC
C000884,Synthetic Customer 0884,1997,Leinster,Mass Market,38057.58,214,0,SYNTHETIC
C000885,Synthetic Customer 0885,1956,Ulster (ROI),Emerging Affluent,36809.45,231,0,SYNTHETIC
C000886,Synthetic Customer 0886,1979,Munster,Emerging Affluent,30524.4,189,0,SYNTHETIC
C000887,Synthetic Customer 0887,1953,Connacht,Emerging Affluent,32741.44,221,0,SYNTHETIC
C000888,Synthetic Customer 0888,1949,Leinster,Mass Market,107655.16,58,0,SYNTHETIC
C000889,Synthetic Customer 0889,1948,Dublin,Mass Market,29131.64,104,0,SYNTHETIC
C000890,Synthetic Customer 0890,1948,Dublin,Mass Market,26612.64,205,0,SYNTHETIC
C000891,Synthetic Customer 0891,1999,Leinster,Emerging Affluent,35542.96,161,0,SYNTHETIC
C000892,Synthetic Customer 0892,1953,Leinster,Mass Market,22000,230,0,SYNTHETIC
C000893,Synthetic Customer 0893,1985,Dublin,Affluent,65616.61,112,0,SYNTHETIC
C000894,Synthetic Customer 0894,1984,Dublin,Mass Market,22000,57,0,SYNTHETIC
C000895,Synthetic Customer 0895,1968,Dublin,Mass Market,22000,144,1,SYNTHETIC
C000896,Synthetic Customer 0896,1952,Dublin,Mass Market,34898.81,121,0,SYNTHETIC
C000897,Synthetic Customer 0897,1989,Munster,Mass Market,30967.8,87,1,SYNTHETIC
C000898,Synthetic Customer 0898,1994,Leinster,Mass Market,26005.6,111,0,SYNTHETIC
C000899,Synthetic Customer 0899,1960,Dublin,Mass Market,36588.28,31,0,SYNTHETIC
C000900,Synthetic Customer 0900,2003,Ulster (ROI),Emerging Affluent,49653.2,43,0,SYNTHETIC
C000901,Synthetic Customer 0901,1996,Connacht,Mass Market,29074.19,227,0,SYNTHETIC
C000902,Synthetic Customer 0902,1955,Ulster (ROI),Mass Market,53552.3,149,0,SYNTHETIC
C000903,Synthetic Customer 0903,1959,Dublin,Emerging Affluent,44244.72,148,1,SYNTHETIC
C000904,Synthetic Customer 0904,2005,Leinster,Mass Market,38940.43,111,0,SYNTHETIC
C000905,Synthetic Customer 0905,1973,Dublin,Mass Market,64560.17,109,0,SYNTHETIC
C000906,Synthetic Customer 0906,1971,Dublin,Affluent,49040.15,151,0,SYNTHETIC
C000907,Synthetic Customer 0907,1992,Dublin,Mass Market,28648.52,220,1,SYNTHETIC
C000908,Synthetic Customer 0908,2001,Ulster (ROI),Mass Market,36537.33,16,0,SYNTHETIC
C000909,Synthetic Customer 0909,1972,Connacht,Mass Market,63124.83,194,0,SYNTHETIC
C000910,Synthetic Customer 0910,1951,Dublin,Mass Market,54820.95,210,1,SYNTHETIC
C000911,Synthetic Customer 0911,1998,Dublin,Emerging Affluent,23906.76,37,1,SYNTHETIC
C000912,Synthetic Customer 0912,1958,Dublin,Mass Market,36318.04,55,0,SYNTHETIC
C000913,Synthetic Customer 0913,1977,Dublin,Mass Market,28993.47,117,0,SYNTHETIC
C000914,Synthetic Customer 0914,1967,Ulster (ROI),Mass Market,33434.9,181,0,SYNTHETIC
C000915,Synthetic Customer 0915,1999,Leinster,Mass Market,102709.66,55,0,SYNTHETIC
C000916,Synthetic Customer 0916,1982,Munster,Emerging Affluent,39963.09,119,1,SYNTHETIC
C000917,Synthetic Customer 0917,1980,Connacht,Emerging Affluent,23631.87,91,0,SYNTHETIC
C000918,Synthetic Customer 0918,1992,Munster,Emerging Affluent,37899.95,75,0,SYNTHETIC
C000919,Synthetic Customer 0919,1956,Ulster (ROI),Mass Market,23430.78,212,0,SYNTHETIC
C000920,Synthetic Customer 0920,1981,Dublin,Mass Market,44977.39,87,0,SYNTHETIC
C000921,Synthetic Customer 0921,1967,Connacht,Mass Market,40132.95,31,0,SYNTHETIC
C000922,Synthetic Customer 0922,1958,Munster,Mass Market,39216.04,76,0,SYNTHETIC
C000923,Synthetic Customer 0923,2002,Connacht,Emerging Affluent,22289.35,189,0,SYNTHETIC
C000924,Synthetic Customer 0924,1965,Connacht,Emerging Affluent,30909.7,240,0,SYNTHETIC
C000925,Synthetic Customer 0925,1948,Connacht,Mass Market,30257.24,102,0,SYNTHETIC
C000926,Synthetic Customer 0926,1951,Munster,Mass Market,36361.74,136,0,SYNTHETIC
C000927,Synthetic Customer 0927,2002,Munster,Mass Market,69746.7,182,0,SYNTHETIC
C000928,Synthetic Customer 0928,1978,Leinster,Mass Market,49767.41,34,0,SYNTHETIC
C000929,Synthetic Customer 0929,1997,Leinster,Emerging Affluent,30580.85,222,0,SYNTHETIC
C000930,Synthetic Customer 0930,1952,Leinster,Mass Market,24165.28,105,1,SYNTHETIC
C000931,Synthetic Customer 0931,1991,Dublin,Mass Market,59878.27,19,0,SYNTHETIC
C000932,Synthetic Customer 0932,1974,Munster,Emerging Affluent,41452.3,5,0,SYNTHETIC
C000933,Synthetic Customer 0933,1989,Leinster,Mass Market,31063.19,74,0,SYNTHETIC
C000934,Synthetic Customer 0934,1989,Dublin,Emerging Affluent,22000,141,0,SYNTHETIC
C000935,Synthetic Customer 0935,2001,Munster,Emerging Affluent,71359.4,162,0,SYNTHETIC
C000936,Synthetic Customer 0936,1968,Leinster,Mass Market,29835.26,68,0,SYNTHETIC
C000937,Synthetic Customer 0937,1979,Munster,Mass Market,36645.28,53,0,SYNTHETIC
C000938,Synthetic Customer 0938,1973,Connacht,Emerging Affluent,33052.62,227,0,SYNTHETIC
C000939,Synthetic Customer 0939,1955,Ulster (ROI),Emerging Affluent,40357.85,212,1,SYNTHETIC
C000940,Synthetic Customer 0940,1976,Munster,Mass Market,49180.82,111,0,SYNTHETIC
C000941,Synthetic Customer 0941,1992,Munster,Mass Market,37400.05,169,1,SYNTHETIC
C000942,Synthetic Customer 0942,1959,Munster,Mass Market,27898.17,174,0,SYNTHETIC
C000943,Synthetic Customer 0943,1967,Dublin,Emerging Affluent,44448.63,176,0,SYNTHETIC
C000944,Synthetic Customer 0944,1988,Dublin,Mass Market,63085.48,97,0,SYNTHETIC
C000945,Synthetic Customer 0945,1952,Dublin,Mass Market,38049.08,143,0,SYNTHETIC
C000946,Synthetic Customer 0946,1968,Munster,Emerging Affluent,40781.32,158,0,SYNTHETIC
C000947,Synthetic Customer 0947,1960,Munster,Mass Market,61268.35,126,1,SYNTHETIC
C000948,Synthetic Customer 0948,1989,Leinster,Affluent,22000,65,0,SYNTHETIC
C000949,Synthetic Customer 0949,2002,Dublin,Mass Market,51410.98,64,0,SYNTHETIC
C000950,Synthetic Customer 0950,2003,Leinster,Mass Market,41603.88,177,0,SYNTHETIC
C000951,Synthetic Customer 0951,1980,Ulster (ROI),Mass Market,31608.26,128,0,SYNTHETIC
C000952,Synthetic Customer 0952,1953,Dublin,Affluent,55341.69,102,0,SYNTHETIC
C000953,Synthetic Customer 0953,1959,Connacht,Mass Market,35511.18,164,0,SYNTHETIC
C000954,Synthetic Customer 0954,1988,Dublin,Mass Market,30457.27,200,0,SYNTHETIC
C000955,Synthetic Customer 0955,1969,Munster,Affluent,25860.12,30,0,SYNTHETIC
C000956,Synthetic Customer 0956,1987,Leinster,Mass Market,23608.64,173,0,SYNTHETIC
C000957,Synthetic Customer 0957,1989,Dublin,Mass Market,81001.63,93,0,SYNTHETIC
C000958,Synthetic Customer 0958,1972,Leinster,Mass Market,43631.91,135,1,SYNTHETIC
C000959,Synthetic Customer 0959,1960,Dublin,Mass Market,22000,169,0,SYNTHETIC
C000960,Synthetic Customer 0960,1995,Leinster,Mass Market,24327.41,166,0,SYNTHETIC
C000961,Synthetic Customer 0961,1971,Dublin,Mass Market,69367.74,174,0,SYNTHETIC
C000962,Synthetic Customer 0962,1967,Connacht,Mass Market,31847.26,216,0,SYNTHETIC
C000963,Synthetic Customer 0963,1976,Dublin,Mass Market,22000,186,0,SYNTHETIC
C000964,Synthetic Customer 0964,1967,Leinster,Mass Market,59803.93,199,0,SYNTHETIC
C000965,Synthetic Customer 0965,1997,Leinster,Mass Market,77454.17,177,0,SYNTHETIC
C000966,Synthetic Customer 0966,1955,Dublin,Emerging Affluent,24111.86,190,0,SYNTHETIC
C000967,Synthetic Customer 0967,1970,Leinster,Mass Market,24256.95,74,0,SYNTHETIC
C000968,Synthetic Customer 0968,1975,Ulster (ROI),Emerging Affluent,28151.24,125,1,SYNTHETIC
C000969,Synthetic Customer 0969,1983,Dublin,Emerging Affluent,25998.42,45,0,SYNTHETIC
C000970,Synthetic Customer 0970,2003,Munster,Mass Market,44982.81,208,0,SYNTHETIC
C000971,Synthetic Customer 0971,1989,Leinster,Emerging Affluent,27382.8,128,0,SYNTHETIC
C000972,Synthetic Customer 0972,1956,Dublin,Mass Market,119999.42,133,0,SYNTHETIC
C000973,Synthetic Customer 0973,1984,Dublin,Mass Market,24010.68,62,0,SYNTHETIC
C000974,Synthetic Customer 0974,1986,Ulster (ROI),Mass Market,26255.69,89,0,SYNTHETIC
C000975,Synthetic Customer 0975,1979,Dublin,Emerging Affluent,38376.24,79,0,SYNTHETIC
C000976,Synthetic Customer 0976,1953,Munster,Mass Market,128705.02,56,0,SYNTHETIC
C000977,Synthetic Customer 0977,1976,Dublin,Emerging Affluent,52057.95,118,0,SYNTHETIC
C000978,Synthetic Customer 0978,1968,Connacht,Mass Market,36125.01,206,0,SYNTHETIC
C000979,Synthetic Customer 0979,1964,Leinster,Mass Market,49286.19,10,0,SYNTHETIC
C000980,Synthetic Customer 0980,1986,Leinster,Emerging Affluent,32719.09,191,0,SYNTHETIC
C000981,Synthetic Customer 0981,1972,Dublin,Emerging Affluent,43743.2,112,0,SYNTHETIC
C000982,Synthetic Customer 0982,1987,Munster,Emerging Affluent,96906.7,71,0,SYNTHETIC
C000983,Synthetic Customer 0983,1986,Connacht,Mass Market,48425.21,94,1,SYNTHETIC
C000984,Synthetic Customer 0984,1960,Munster,Mass Market,52832.28,156,1,SYNTHETIC
C000985,Synthetic Customer 0985,1952,Leinster,Mass Market,30710.0,84,0,SYNTHETIC
C000986,Synthetic Customer 0986,2000,Munster,Mass Market,58316.03,199,0,SYNTHETIC
C000987,Synthetic Customer 0987,1955,Dublin,Mass Market,49804.65,176,0,SYNTHETIC
C000988,Synthetic Customer 0988,1994,Munster,Mass Market,73985.12,180,0,SYNTHETIC
C000989,Synthetic Customer 0989,1985,Leinster,Mass Market,34516.24,95,0,SYNTHETIC
C000990,Synthetic Customer 0990,1956,Leinster,Mass Market,22000,130,0,SYNTHETIC
C000991,Synthetic Customer 0991,1962,Dublin,Mass Market,53329.4,166,0,SYNTHETIC
C000992,Synthetic Customer 0992,1966,Munster,Mass Market,40757.42,210,0,SYNTHETIC
C000993,Synthetic Customer 0993,2005,Dublin,Affluent,22215.45,160,0,SYNTHETIC
C000994,Synthetic Customer 0994,1949,Connacht,Emerging Affluent,22000,80,0,SYNTHETIC
C000995,Synthetic Customer 0995,2001,Dublin,Mass Market,26013.5,133,0,SYNTHETIC
C000996,Synthetic Customer 0996,1996,Connacht,Mass Market,25845.74,114,0,SYNTHETIC
C000997,Synthetic Customer 0997,1952,Munster,Mass Market,30858.6,97,0,SYNTHETIC
C000998,Synthetic Customer 0998,1962,Leinster,Mass Market,34851.56,65,1,SYNTHETIC
C000999,Synthetic Customer 0999,1982,Munster,Mass Market,50460.85,131,0,SYNTHETIC
C001000,Synthetic Customer 1000,1995,Dublin,Mass Market,48110.14,31,0,SYNTHETIC
,Synthetic Customer 0056,1976,Connacht,Mass Market,25444.14,131,0,SYNTHETIC
