customer_id,full_name,region,segment,annual_income,vulnerability_flag,loan_id,outstanding_balance,utilisation_ratio,days_past_due,missed_payments_12m,annual_inflows,annual_outflows,affordability_ratio,risk_score,risk_band,recommended_action,risk_rank,top_5pct_flag
C000986,Synthetic Customer 0986,Munster,Mass Market,58316.03,0,L000986,14029.67,0.5152,0,0,59898.66,59268.19,0.9895,30.6,Low,Maintain and monitor,467,0
C000677,Synthetic Customer 0677,Leinster,Emerging Affluent,24631.75,0,L000677,12681.38,0.5294,0,0,24148.98,22262.29,0.9219,30.6,Low,Maintain and monitor,468,0
C000182,Synthetic Customer 0182,Dublin,Mass Market,29705.97,0,L000182,11454.54,0.5218,0,0,29717.98,28331.59,0.9533,30.6,Low,Maintain and monitor,469,0
C000255,Synthetic Customer 0255,Leinster,Mass Market,28669.37,0,L000255,2974.13,0.5178,0,0,27966.59,27326.0,0.9771,30.6,Low,Maintain and monitor,470,0
C000627,Synthetic Customer 0627,Ulster (ROI),Emerging Affluent,27702.53,0,L000627,24588.35,0.5244,0,0,27601.26,25723.45,0.932,30.5,Low,Maintain and monitor,471,0
C000122,Synthetic Customer 0122,Dublin,Mass Market,32447.42,0,L000122,9943.98,0.3265,0,2,33427.41,28525.8,0.8534,30.5,Low,Maintain and monitor,472,0
C000459,Synthetic Customer 0459,Dublin,Emerging Affluent,27009.94,0,L000459,35956.77,0.5346,0,0,27001.02,23627.47,0.8751,30.4,Low,Maintain and monitor,473,0
C000562,Synthetic Customer 0562,Ulster (ROI),Mass Market,40522.24,0,L000562,19546.63,0.5105,0,0,40801.38,40204.53,0.9854,30.4,Low,Maintain and monitor,474,0
C000770,Synthetic Customer 0770,Munster,Emerging Affluent,52877.75,0,L000770,11593.95,0.5203,0,0,54781.77,51376.22,0.9378,30.4,Low,Maintain and monitor,475,0
C000015,Synthetic Customer 0015,Connacht,Mass Market,37266.83,1,L000015,5551.99,0.3724,0,0,37361.39,40201.81,1.076,30.4,Low,Maintain and monitor,476,0
C000353,Synthetic Customer 0353,Leinster,Mass Market,34252.99,0,L000353,33662.05,0.5125,0,0,34856.92,33058.44,0.9484,30.1,Low,Maintain and monitor,477,0
C000621,Synthetic Customer 0621,Leinster,Mass Market,28385.49,0,L000621,33287.39,0.52,0,0,27370.61,24784.25,0.9055,30.1,Low,Maintain and monitor,478,0
C000918,Synthetic Customer 0918,Munster,Emerging Affluent,37899.95,0,L000918,20575.62,0.5091,0,0,38524.95,36984.0,0.96,30.1,Low,Maintain and monitor,479,0
C000156,Synthetic Customer 0156,Leinster,Mass Market,58604.94,0,L000156,12732.51,0.5212,0,0,57279.55,51613.47,0.9011,30.1,Low,Maintain and monitor,480,0
C000433,Synthetic Customer 0433,Dublin,Mass Market,27582.02,0,L000433,7342.96,0.2065,0,3,27551.28,23971.99,0.8701,30.1,Low,Maintain and monitor,481,0
C000200,Synthetic Customer 0200,Ulster (ROI),Emerging Affluent,93196.49,0,L000200,2285.49,0.5015,0,0,92561.48,91641.01,0.9901,30.1,Low,Maintain and monitor,482,0
C000900,Synthetic Customer 0900,Ulster (ROI),Emerging Affluent,49653.2,0,L000900,11793.8,0.522,0,0,50029.63,44519.38,0.8899,30.0,Low,Maintain and monitor,483,0
C000482,Synthetic Customer 0482,Leinster,Mass Market,40483.28,0,L000482,2304.33,0.5167,0,0,40817.47,37413.78,0.9166,30.0,Low,Maintain and monitor,484,0
C000299,Synthetic Customer 0299,Dublin,Affluent,42375.92,0,L000299,7267.03,0.5039,0,0,40939.43,39272.81,0.9593,29.9,Low,Maintain and monitor,485,0
C000903,Synthetic Customer 0903,Dublin,Emerging Affluent,44244.72,1,L000903,4028.34,0.3758,0,0,43611.04,43427.03,0.9958,29.8,Low,Maintain and monitor,486,0
C000027,Synthetic Customer 0027,Munster,Mass Market,22000.0,0,L000027,37455.01,0.5063,0,0,22001.6,20409.83,0.9277,29.7,Low,Maintain and monitor,487,0
C000127,Synthetic Customer 0127,Ulster (ROI),Mass Market,22983.7,1,L000127,13190.7,0.3508,0,0,23365.19,26067.14,1.1156,29.7,Low,Maintain and monitor,488,0
C000522,Synthetic Customer 0522,Dublin,Emerging Affluent,48475.65,1,L000522,9691.77,0.1608,15,1,49949.79,51169.97,1.0244,29.7,Low,Maintain and monitor,489,0
C000319,Synthetic Customer 0319,Dublin,Mass Market,25453.17,0,L000319,7067.84,0.4926,0,0,25218.27,25035.84,0.9928,29.7,Low,Maintain and monitor,490,0
C000655,Synthetic Customer 0655,Dublin,Mass Market,22353.99,0,L000655,4293.9,0.2952,15,1,22220.47,21031.51,0.9465,29.7,Low,Maintain and monitor,491,0
C000790,Synthetic Customer 0790,Dublin,Mass Market,27568.33,0,L000790,29693.6,0.4946,0,0,27866.19,27132.03,0.9737,29.6,Low,Maintain and monitor,492,0
C000721,Synthetic Customer 0721,Connacht,Mass Market,67904.97,1,L000721,15227.55,0.3539,0,0,67525.9,72150.94,1.0685,29.6,Low,Maintain and monitor,493,0
C000628,Synthetic Customer 0628,Leinster,Mass Market,23906.45,0,L000628,9294.62,0.4859,0,0,23469.66,23833.97,1.0155,29.6,Low,Maintain and monitor,494,0
C000081,Synthetic Customer 0081,Munster,Mass Market,87368.65,1,L000081,28942.93,0.3743,0,0,85088.26,81988.24,0.9636,29.5,Low,Maintain and monitor,495,0
C000179,Synthetic Customer 0179,Connacht,Emerging Affluent,64451.72,0,L000179,13343.07,0.5005,0,0,62237.53,58238.45,0.9357,29.5,Low,Maintain and monitor,496,0
C000571,Synthetic Customer 0571,Ulster (ROI),Mass Market,54782.76,0,L000571,24162.37,0.2875,15,1,53643.8,50833.12,0.9476,29.4,Low,Maintain and monitor,497,0
C000257,Synthetic Customer 0257,Munster,Mass Market,33476.79,0,L000257,11048.25,0.5043,0,0,32709.04,29439.95,0.9001,29.4,Low,Maintain and monitor,498,0
C000475,Synthetic Customer 0475,Dublin,Affluent,74334.7,0,L000475,41899.69,0.4932,0,0,74078.47,70151.95,0.947,29.3,Low,Maintain and monitor,499,0
C000694,Synthetic Customer 0694,Leinster,Affluent,37452.28,1,L000694,27685.14,0.3628,0,0,38296.64,38196.6,0.9974,29.3,Low,Maintain and monitor,500,0
C000148,Synthetic Customer 0148,Connacht,Mass Market,61246.34,0,L000148,26849.49,0.5044,0,0,62867.68,55844.33,0.8883,29.3,Low,Maintain and monitor,501,0
C000568,Synthetic Customer 0568,Ulster (ROI),Mass Market,31665.27,0,L000568,23475.78,0.5073,0,0,32629.97,28743.45,0.8809,29.3,Low,Maintain and monitor,502,0
C000924,Synthetic Customer 0924,Connacht,Emerging Affluent,30909.7,0,L000924,19572.07,0.5084,0,0,29928.57,26154.88,0.8739,29.3,Low,Maintain and monitor,503,0
C000641,Synthetic Customer 0641,Dublin,Mass Market,35446.29,0,L000641,19230.98,0.4912,0,0,35359.43,33535.2,0.9484,29.3,Low,Maintain and monitor,504,0
C000892,Synthetic Customer 0892,Leinster,Mass Market,22000.0,0,L000892,7575.42,0.4996,0,0,22233.07,20322.93,0.9141,29.3,Low,Maintain and monitor,505,0
C000448,Synthetic Customer 0448,Munster,Mass Market,23190.37,0,L000448,6479.23,0.5018,0,0,22440.43,20403.41,0.9092,29.3,Low,Maintain and monitor,506,0
C000759,Synthetic Customer 0759,Leinster,Mass Market,22000.0,0,L000759,2890.82,0.2909,15,1,22536.21,20948.63,0.9296,29.3,Low,Maintain and monitor,507,0
C000478,Synthetic Customer 0478,Connacht,Mass Market,48489.52,0,L000478,17276.69,0.5176,0,0,47393.55,38892.77,0.8206,29.2,Low,Maintain and monitor,508,0
C000089,Synthetic Customer 0089,Leinster,Mass Market,31558.45,0,L000089,9305.66,0.4851,0,0,31731.8,30787.94,0.9703,29.2,Low,Maintain and monitor,509,0
C000673,Synthetic Customer 0673,Connacht,Affluent,59409.74,0,L000673,1412.23,0.4888,0,0,60658.29,57747.32,0.952,29.2,Low,Maintain and monitor,510,0
C000971,Synthetic Customer 0971,Leinster,Emerging Affluent,27382.8,0,L000971,28416.84,0.4983,0,0,25169.14,22653.54,0.9001,29.1,Low,Maintain and monitor,511,0
C000373,Synthetic Customer 0373,Leinster,Emerging Affluent,37869.93,0,L000373,7459.64,0.5064,0,0,37198.08,31983.62,0.8598,29.1,Low,Maintain and monitor,512,0
C000723,Synthetic Customer 0723,Leinster,Emerging Affluent,43207.46,0,L000723,5661.38,0.5185,0,0,44624.09,35920.73,0.805,29.1,Low,Maintain and monitor,513,0
C000545,Synthetic Customer 0545,Connacht,Mass Market,50866.09,0,L000545,29968.82,0.1946,30,1,52040.11,45560.77,0.8755,29.0,Low,Maintain and monitor,514,0
C000445,Synthetic Customer 0445,Ulster (ROI),Mass Market,79155.19,0,L000445,21309.16,0.4974,0,0,77659.89,69023.44,0.8888,29.0,Low,Maintain and monitor,515,0
C000633,Synthetic Customer 0633,Leinster,Mass Market,78485.24,1,L000633,13332.08,0.3476,0,0,80573.04,83141.61,1.0319,29.0,Low,Maintain and monitor,516,0
C000467,Synthetic Customer 0467,Leinster,Mass Market,70030.0,0,L000467,8454.15,0.5214,0,0,70752.71,55607.06,0.7859,29.0,Low,Maintain and monitor,517,0
C000327,Synthetic Customer 0327,Ulster (ROI),Emerging Affluent,30036.35,0,L000327,6201.96,0.485,0,0,30277.57,28644.48,0.9461,29.0,Low,Maintain and monitor,518,0
C000737,Synthetic Customer 0737,Connacht,Mass Market,22000.0,1,L000737,28055.76,0.3303,0,0,23093.8,26976.64,1.1681,28.9,Low,Maintain and monitor,519,0
C000916,Synthetic Customer 0916,Munster,Emerging Affluent,39963.09,1,L000916,26438.85,0.3527,0,0,40893.67,40633.23,0.9936,28.8,Low,Maintain and monitor,520,0
C000414,Synthetic Customer 0414,Ulster (ROI),Mass Market,28020.77,1,L000414,13419.79,0.3283,0,0,27960.19,33474.12,1.1972,28.8,Low,Maintain and monitor,521,0
C000382,Synthetic Customer 0382,Connacht,Mass Market,22000.0,0,L000382,11132.47,0.4807,0,0,23010.8,21790.54,0.947,28.8,Low,Maintain and monitor,522,0
C000762,Synthetic Customer 0762,Connacht,Mass Market,32894.97,0,L000762,24461.9,0.4816,0,0,32593.7,30122.4,0.9242,28.6,Low,Maintain and monitor,523,0
C000088,Synthetic Customer 0088,Dublin,Mass Market,65988.54,0,L000088,16165.84,0.4737,0,0,67232.07,64361.04,0.9573,28.6,Low,Maintain and monitor,524,0
C000915,Synthetic Customer 0915,Leinster,Mass Market,102709.66,0,L000915,6282.3,0.4869,0,0,106267.68,94735.03,0.8915,28.6,Low,Maintain and monitor,525,0
C000690,Synthetic Customer 0690,Connacht,Mass Market,39581.96,0,L000690,20029.56,0.4623,0,0,39961.1,39849.91,0.9972,28.5,Low,Maintain and monitor,526,0
C000922,Synthetic Customer 0922,Munster,Mass Market,39216.04,0,L000922,13368.83,0.4814,0,0,40225.84,36479.69,0.9069,28.5,Low,Maintain and monitor,527,0
C000037,Synthetic Customer 0037,Munster,Mass Market,45673.39,0,L000037,12583.86,0.4731,0,0,46201.03,43645.03,0.9447,28.5,Low,Maintain and monitor,528,0
C000805,Synthetic Customer 0805,Connacht,Emerging Affluent,60546.63,0,L000805,5594.43,0.4905,0,0,60512.28,52262.24,0.8637,28.5,Low,Maintain and monitor,529,0
C000864,Synthetic Customer 0864,Connacht,Mass Market,48940.14,0,L000864,17100.32,0.4834,0,0,47273.86,42263.93,0.894,28.4,Low,Maintain and monitor,530,0
C000567,Synthetic Customer 0567,Munster,Mass Market,32623.09,0,L000567,15302.0,0.4703,0,0,33539.96,31845.26,0.9495,28.4,Low,Maintain and monitor,531,0
C000905,Synthetic Customer 0905,Dublin,Mass Market,64560.17,0,L000905,10459.29,0.4795,0,0,63849.68,58016.66,0.9086,28.4,Low,Maintain and monitor,532,0
C000274,Synthetic Customer 0274,Leinster,Mass Market,36834.58,0,L000274,8987.24,0.283,0,2,35593.6,29599.61,0.8316,28.4,Low,Maintain and monitor,533,0
C000845,Synthetic Customer 0845,Dublin,Affluent,44399.09,0,L000845,4889.82,0.4954,0,0,43509.04,36573.38,0.8406,28.4,Low,Maintain and monitor,534,0
C000585,Synthetic Customer 0585,Dublin,Emerging Affluent,119916.52,0,L000585,25157.31,0.4713,0,0,116068.66,108998.21,0.9391,28.3,Low,Maintain and monitor,535,0
C000958,Synthetic Customer 0958,Leinster,Mass Market,43631.91,1,L000958,13058.23,0.3346,0,0,42899.01,43649.01,1.0175,28.3,Low,Maintain and monitor,536,0
C000637,Synthetic Customer 0637,Leinster,Emerging Affluent,27731.63,0,L000637,7729.88,0.4847,0,0,26892.18,23619.99,0.8783,28.3,Low,Maintain and monitor,537,0
C000216,Synthetic Customer 0216,Connacht,Mass Market,28457.31,0,L000216,6710.93,0.4793,0,0,28986.45,25889.26,0.8932,28.3,Low,Maintain and monitor,538,0
C000491,Synthetic Customer 0491,Dublin,Mass Market,43920.53,0,L000491,9821.79,0.4832,0,0,46221.13,40378.54,0.8736,28.2,Low,Maintain and monitor,539,0
C000043,Synthetic Customer 0043,Dublin,Emerging Affluent,22000.0,0,L000043,8399.87,0.4847,0,0,21066.54,18029.52,0.8558,28.1,Low,Maintain and monitor,540,0
C000679,Synthetic Customer 0679,Munster,Emerging Affluent,46871.63,0,L000679,3166.52,0.2616,0,2,47516.17,42376.4,0.8918,28.1,Low,Maintain and monitor,541,0
C000105,Synthetic Customer 0105,Connacht,Mass Market,41132.69,0,L000105,19023.99,0.4593,0,0,41507.75,39914.83,0.9616,28.0,Low,Maintain and monitor,542,0
C000004,Synthetic Customer 0004,Leinster,Mass Market,70947.7,0,L000004,18126.87,0.483,0,0,74711.44,63643.0,0.8519,28.0,Low,Maintain and monitor,543,0
C000162,Synthetic Customer 0162,Ulster (ROI),Emerging Affluent,22000.0,0,L000162,9726.19,0.4626,0,0,21575.68,20255.78,0.9388,28.0,Low,Maintain and monitor,544,0
C000196,Synthetic Customer 0196,Munster,Emerging Affluent,68862.54,0,L000196,6818.1,0.4659,0,0,68375.46,63449.76,0.928,28.0,Low,Maintain and monitor,545,0
C000693,Synthetic Customer 0693,Dublin,Mass Market,23048.73,0,L000693,4565.97,0.4854,0,0,23364.73,19510.16,0.835,28.0,Low,Maintain and monitor,546,0
C000881,Synthetic Customer 0881,Leinster,Mass Market,66859.22,0,L000881,1795.22,0.4537,0,0,65072.81,64053.43,0.9843,28.0,Low,Maintain and monitor,547,0
C000744,Synthetic Customer 0744,Munster,Emerging Affluent,56662.89,0,L000744,27983.98,0.4629,0,0,54161.03,49908.48,0.9215,27.8,Low,Maintain and monitor,548,0
C000592,Synthetic Customer 0592,Leinster,Mass Market,28689.94,0,L000592,24626.51,0.2609,15,1,29557.05,26582.26,0.8994,27.8,Low,Maintain and monitor,549,0
C000262,Synthetic Customer 0262,Leinster,Affluent,49791.92,0,L000262,14990.21,0.4602,0,0,49955.74,46531.35,0.9315,27.8,Low,Maintain and monitor,550,0
C000668,Synthetic Customer 0668,Dublin,Mass Market,30211.24,0,L000668,7142.71,0.4672,0,0,30407.07,27330.5,0.8988,27.8,Low,Maintain and monitor,551,0
C000375,Synthetic Customer 0375,Dublin,Mass Market,53453.98,0,L000375,6726.76,0.4723,0,0,53931.38,47401.66,0.8789,27.8,Low,Maintain and monitor,552,0
C000410,Synthetic Customer 0410,Dublin,Emerging Affluent,34989.56,0,L000410,5571.4,0.4612,0,0,32413.0,30093.15,0.9284,27.8,Low,Maintain and monitor,553,0
C000965,Synthetic Customer 0965,Leinster,Mass Market,77454.17,0,L000965,1255.09,0.4655,0,0,71766.79,65348.36,0.9106,27.8,Low,Maintain and monitor,554,0
C000415,Synthetic Customer 0415,Munster,Mass Market,52312.15,0,L000415,11959.1,0.4565,0,0,51471.65,48295.99,0.9383,27.7,Low,Maintain and monitor,555,0
C000605,Synthetic Customer 0605,Dublin,Mass Market,28000.47,0,L000605,10805.78,0.3731,0,1,28317.84,23299.97,0.8228,27.7,Low,Maintain and monitor,556,0
C000534,Synthetic Customer 0534,Ulster (ROI),Mass Market,49469.54,1,L000534,10341.2,0.3223,0,0,50153.6,50734.3,1.0116,27.7,Low,Maintain and monitor,557,0
C000987,Synthetic Customer 0987,Dublin,Mass Market,49804.65,0,L000987,3260.38,0.4637,0,0,51284.37,46283.74,0.9025,27.7,Low,Maintain and monitor,558,0
C000296,Synthetic Customer 0296,Leinster,Mass Market,88939.37,0,L000296,29542.27,0.4582,0,0,85828.17,78605.77,0.9159,27.6,Low,Maintain and monitor,559,0
C000610,Synthetic Customer 0610,Leinster,Mass Market,29358.98,0,L000610,17778.14,0.4771,0,0,30062.15,25170.94,0.8373,27.6,Low,Maintain and monitor,560,0
C000010,Synthetic Customer 0010,Dublin,Mass Market,54938.74,0,L000010,17681.99,0.4613,0,0,54640.03,49556.08,0.907,27.6,Low,Maintain and monitor,561,0
C000202,Synthetic Customer 0202,Dublin,Affluent,43313.37,0,L000202,9661.79,0.4571,0,0,43300.08,40152.29,0.9273,27.6,Low,Maintain and monitor,562,0
C000154,Synthetic Customer 0154,Ulster (ROI),Mass Market,24017.53,0,L000154,6105.4,0.2582,15,1,23152.4,20520.89,0.8863,27.6,Low,Maintain and monitor,563,0
C000417,Synthetic Customer 0417,Connacht,Mass Market,22205.72,0,L000417,5981.11,0.4548,0,0,21840.85,20439.21,0.9358,27.6,Low,Maintain and monitor,564,0
C000263,Synthetic Customer 0263,Munster,Mass Market,41849.46,0,L000263,951.5,0.2478,15,1,39413.74,36953.56,0.9376,27.6,Low,Maintain and monitor,565,0
C000080,Synthetic Customer 0080,Dublin,Mass Market,50251.98,0,L000080,25982.25,0.35,0,1,50467.27,46169.11,0.9148,27.5,Low,Maintain and monitor,566,0
C000517,Synthetic Customer 0517,Leinster,Mass Market,23554.26,0,L000517,24948.31,0.4532,0,0,23332.87,21663.39,0.9284,27.5,Low,Maintain and monitor,567,0
C000552,Synthetic Customer 0552,Munster,Emerging Affluent,37508.86,0,L000552,8601.54,0.4412,0,0,36637.82,36089.26,0.985,27.5,Low,Maintain and monitor,568,0
C000093,Synthetic Customer 0093,Dublin,Mass Market,38148.0,0,L000093,6170.06,0.25,15,1,37278.02,34002.4,0.9121,27.5,Low,Maintain and monitor,569,0
C000237,Synthetic Customer 0237,Dublin,Affluent,56266.79,0,L000237,3406.21,0.4475,0,0,57621.02,55411.64,0.9617,27.5,Low,Maintain and monitor,570,0
C000111,Synthetic Customer 0111,Munster,Mass Market,22000.0,0,L000111,20871.19,0.152,30,1,22087.54,19858.35,0.8991,27.4,Low,Maintain and monitor,571,0
C000359,Synthetic Customer 0359,Dublin,Emerging Affluent,99371.98,0,L000359,4671.23,0.4494,0,0,95541.18,89306.78,0.9347,27.4,Low,Maintain and monitor,572,0
C000747,Synthetic Customer 0747,Dublin,Mass Market,97929.27,0,L000747,3749.43,0.4519,0,0,100565.01,92683.36,0.9216,27.4,Low,Maintain and monitor,573,0
C000214,Synthetic Customer 0214,Dublin,Mass Market,59898.37,0,L000214,26627.59,0.4643,0,0,59693.59,51068.88,0.8555,27.3,Low,Maintain and monitor,574,0
C000426,Synthetic Customer 0426,Connacht,Mass Market,28706.81,0,L000426,19420.35,0.4575,0,0,27769.19,24805.86,0.8933,27.3,Low,Maintain and monitor,575,0
C000449,Synthetic Customer 0449,Dublin,Affluent,71051.36,0,L000449,5339.16,0.444,0,0,73167.32,69828.67,0.9544,27.3,Low,Maintain and monitor,576,0
C000992,Synthetic Customer 0992,Munster,Mass Market,40757.42,0,L000992,29261.28,0.4302,0,0,41272.07,41292.15,1.0005,27.2,Low,Maintain and monitor,577,0
C000755,Synthetic Customer 0755,Munster,Mass Market,45896.14,1,L000755,15257.94,0.3082,0,0,46697.68,47351.57,1.014,27.2,Low,Maintain and monitor,578,0
C000972,Synthetic Customer 0972,Dublin,Mass Market,119999.42,0,L000972,12235.01,0.4563,0,0,113468.19,100116.46,0.8823,27.2,Low,Maintain and monitor,579,0
C000125,Synthetic Customer 0125,Connacht,Mass Market,52574.17,0,L000125,35775.3,0.4366,0,0,53348.85,51169.43,0.9591,27.1,Low,Maintain and monitor,580,0
C000565,Synthetic Customer 0565,Dublin,Mass Market,65053.05,0,L000565,20349.8,0.4735,0,0,62524.25,49928.3,0.7985,27.1,Low,Maintain and monitor,581,0
C000019,Synthetic Customer 0019,Dublin,Emerging Affluent,22000.0,0,L000019,11596.34,0.4379,0,0,22242.28,21232.27,0.9546,27.1,Low,Maintain and monitor,582,0
C000740,Synthetic Customer 0740,Leinster,Mass Market,22000.0,0,L000740,7794.45,0.4374,0,0,22092.49,21136.5,0.9567,27.1,Low,Maintain and monitor,583,0
C000656,Synthetic Customer 0656,Ulster (ROI),Emerging Affluent,33582.16,0,L000656,2894.63,0.4378,0,0,33800.58,32517.1,0.962,27.1,Low,Maintain and monitor,584,0
C000330,Synthetic Customer 0330,Munster,Mass Market,59157.43,0,L000330,26014.43,0.4513,0,0,58835.74,52227.25,0.8877,27.0,Low,Maintain and monitor,585,0
C000935,Synthetic Customer 0935,Munster,Emerging Affluent,71359.4,0,L000935,18727.07,0.451,0,0,70753.5,62967.85,0.89,27.0,Low,Maintain and monitor,586,0
C000902,Synthetic Customer 0902,Ulster (ROI),Mass Market,53552.3,0,L000902,4087.1,0.4285,0,0,53674.87,52956.39,0.9866,27.0,Low,Maintain and monitor,587,0
C000387,Synthetic Customer 0387,Connacht,Mass Market,28779.3,0,L000387,14029.0,0.4356,0,0,28124.81,26734.04,0.9506,26.9,Low,Maintain and monitor,588,0
C000688,Synthetic Customer 0688,Dublin,Mass Market,44053.71,0,L000688,24273.8,0.4481,0,0,42358.38,37244.08,0.8793,26.8,Low,Maintain and monitor,589,0
C000165,Synthetic Customer 0165,Dublin,Mass Market,29089.14,0,L000165,8308.17,0.2247,15,1,29128.63,27776.66,0.9536,26.8,Low,Maintain and monitor,590,0
C000807,Synthetic Customer 0807,Munster,Mass Market,33114.86,0,L000807,8202.23,0.4305,0,0,31850.52,30541.12,0.9589,26.8,Low,Maintain and monitor,591,0
C000323,Synthetic Customer 0323,Leinster,Mass Market,48073.8,0,L000323,7295.52,0.4321,0,0,46658.58,44367.56,0.9509,26.8,Low,Maintain and monitor,592,0
C000609,Synthetic Customer 0609,Munster,Emerging Affluent,41035.37,0,L000609,25031.08,0.4235,0,0,41656.33,40635.98,0.9755,26.7,Low,Maintain and monitor,593,0
C000047,Synthetic Customer 0047,Munster,Mass Market,39422.17,1,L000047,14953.29,0.2775,0,0,39074.71,43852.87,1.1223,26.7,Low,Maintain and monitor,594,0
C000309,Synthetic Customer 0309,Munster,Mass Market,39774.06,0,L000309,3727.17,0.4428,0,0,40697.01,36438.65,0.8954,26.7,Low,Maintain and monitor,595,0
C000380,Synthetic Customer 0380,Ulster (ROI),Mass Market,52069.16,0,L000380,23778.61,0.4331,0,0,52573.71,48671.32,0.9258,26.6,Low,Maintain and monitor,596,0
C000817,Synthetic Customer 0817,Munster,Mass Market,43629.69,0,L000817,13471.08,0.4255,0,0,43837.53,42261.48,0.964,26.6,Low,Maintain and monitor,597,0
C000969,Synthetic Customer 0969,Dublin,Emerging Affluent,25998.42,0,L000969,13329.4,0.417,0,0,25711.06,25812.63,1.004,26.6,Low,Maintain and monitor,598,0
C000013,Synthetic Customer 0013,Leinster,Mass Market,27094.89,0,L000013,17696.59,0.4286,0,0,27147.9,25321.39,0.9327,26.5,Low,Maintain and monitor,599,0
C000803,Synthetic Customer 0803,Dublin,Affluent,22000.0,0,L000803,16538.09,0.4388,0,0,21686.91,19255.73,0.8879,26.5,Low,Maintain and monitor,600,0
C000092,Synthetic Customer 0092,Dublin,Mass Market,27583.31,0,L000092,23418.63,0.4436,0,0,28295.13,24244.8,0.8569,26.4,Low,Maintain and monitor,601,0
C000311,Synthetic Customer 0311,Connacht,Emerging Affluent,31819.19,0,L000311,17229.36,0.4318,0,0,31744.69,28938.29,0.9116,26.4,Low,Maintain and monitor,602,0
C000077,Synthetic Customer 0077,Dublin,Mass Market,40824.91,0,L000077,15523.69,0.1166,30,1,40104.61,38082.95,0.9496,26.4,Low,Maintain and monitor,603,0
C000952,Synthetic Customer 0952,Dublin,Affluent,55341.69,0,L000952,13534.08,0.4142,0,0,55746.27,55283.53,0.9917,26.4,Low,Maintain and monitor,604,0
C000570,Synthetic Customer 0570,Ulster (ROI),Mass Market,36124.64,0,L000570,10688.17,0.4222,0,0,34670.25,33107.44,0.9549,26.4,Low,Maintain and monitor,605,0
C000955,Synthetic Customer 0955,Munster,Affluent,25860.12,0,L000955,2570.75,0.4284,0,0,24846.78,23011.83,0.9261,26.4,Low,Maintain and monitor,606,0
C000385,Synthetic Customer 0385,Leinster,Mass Market,41122.4,0,L000385,2083.26,0.4235,0,0,39526.38,37431.04,0.947,26.4,Low,Maintain and monitor,607,0
C000983,Synthetic Customer 0983,Connacht,Mass Market,48425.21,1,L000983,938.76,0.3068,0,0,50068.66,46646.86,0.9317,26.4,Low,Maintain and monitor,608,0
C000942,Synthetic Customer 0942,Munster,Mass Market,27898.17,0,L000942,24230.88,0.4243,0,0,26600.42,24855.03,0.9344,26.3,Low,Maintain and monitor,609,0
C000442,Synthetic Customer 0442,Dublin,Mass Market,57808.25,0,L000442,10115.86,0.4294,0,0,57759.67,51664.1,0.8945,26.2,Low,Maintain and monitor,610,0
C000891,Synthetic Customer 0891,Leinster,Emerging Affluent,35542.96,0,L000891,6084.06,0.4166,0,0,35558.87,34008.83,0.9564,26.2,Low,Maintain and monitor,611,0
C000697,Synthetic Customer 0697,Connacht,Mass Market,23385.42,0,L000697,25378.22,0.4327,0,0,23498.2,20558.52,0.8749,26.1,Low,Maintain and monitor,612,0
C000250,Synthetic Customer 0250,Connacht,Mass Market,24816.58,0,L000250,23384.1,0.4126,0,0,24041.66,22831.97,0.9497,26.0,Low,Maintain and monitor,613,0
C000734,Synthetic Customer 0734,Dublin,Mass Market,94870.66,0,L000734,4657.55,0.4218,0,0,98035.31,89118.54,0.909,26.0,Low,Maintain and monitor,614,0
C000218,Synthetic Customer 0218,Dublin,Mass Market,56067.6,0,L000218,3391.17,0.4387,0,0,55132.87,46026.31,0.8348,26.0,Low,Maintain and monitor,615,0
C000304,Synthetic Customer 0304,Dublin,Mass Market,32418.32,0,L000304,22667.07,0.4113,0,0,31282.32,29778.48,0.9519,25.9,Low,Maintain and monitor,616,0
C000551,Synthetic Customer 0551,Dublin,Mass Market,81143.48,0,L000551,15723.6,0.4164,0,0,82674.86,74232.15,0.8979,25.7,Low,Maintain and monitor,617,0
C000369,Synthetic Customer 0369,Ulster (ROI),Affluent,37322.1,0,L000369,14573.17,0.4251,0,0,37733.51,32693.7,0.8664,25.7,Low,Maintain and monitor,618,0
C000283,Synthetic Customer 0283,Ulster (ROI),Mass Market,31840.49,0,L000283,12844.69,0.4193,0,0,31342.16,27951.03,0.8918,25.7,Low,Maintain and monitor,619,0
C000164,Synthetic Customer 0164,Dublin,Emerging Affluent,55559.61,0,L000164,22427.68,0.4036,0,0,55862.49,52939.25,0.9477,25.6,Low,Maintain and monitor,620,0
C000447,Synthetic Customer 0447,Leinster,Mass Market,48661.26,0,L000447,22206.7,0.4148,0,0,50464.43,45354.36,0.8987,25.6,Low,Maintain and monitor,621,0
C000753,Synthetic Customer 0753,Dublin,Mass Market,22000.0,0,L000753,9895.92,0.4006,0,0,22137.79,21257.96,0.9603,25.6,Low,Maintain and monitor,622,0
C000732,Synthetic Customer 0732,Munster,Mass Market,26410.66,0,L000732,20716.46,0.3942,0,0,27086.81,26700.39,0.9857,25.5,Low,Maintain and monitor,623,0
C000775,Synthetic Customer 0775,Leinster,Mass Market,94552.12,1,L000775,5514.01,0.2705,0,0,96212.79,96279.03,1.0007,25.5,Low,Maintain and monitor,624,0
